"module name","license","repository"
"unist-util-position@5.0.0","MIT","https://github.com/syntax-tree/unist-util-position"
"unist-util-remove-position@5.0.0","MIT","https://github.com/syntax-tree/unist-util-remove-position"
"unist-util-stringify-position@4.0.0","MIT","https://github.com/syntax-tree/unist-util-stringify-position"
"unist-util-visit-children@3.0.0","MIT","https://github.com/syntax-tree/unist-util-visit-children"
"unist-util-visit-parents@6.0.1","MIT","https://github.com/syntax-tree/unist-util-visit-parents"
"unist-util-visit@5.0.0","MIT","https://github.com/syntax-tree/unist-util-visit"
"unstorage@1.17.1","MIT","https://github.com/unjs/unstorage"
"update-browserslist-db@1.1.3","MIT","https://github.com/browserslist/update-db"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"vfile-location@5.0.3","MIT","https://github.com/vfile/vfile-location"
"vfile-message@4.0.3","MIT","https://github.com/vfile/vfile-message"
"vfile@6.0.3","MIT","https://github.com/vfile/vfile"
"vite@6.3.6","MIT","https://github.com/vitejs/vite"
"vitefu@1.1.1","MIT","https://github.com/svitejs/vitefu"
"web-namespaces@2.0.1","MIT","https://github.com/wooorm/web-namespaces"
"webidl-conversions@3.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"whatwg-url@5.0.0","MIT","https://github.com/jsdom/whatwg-url"
"which-pm-runs@1.1.0","MIT","https://github.com/zkochan/packages/tree/main/which-pm-runs"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"widest-line@5.0.0","MIT","https://github.com/sindresorhus/widest-line"
"wrap-ansi@7.0.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@8.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@9.0.2","MIT","https://github.com/chalk/wrap-ansi"
"xxhash-wasm@1.1.0","MIT","https://github.com/jungomi/xxhash-wasm"
"yaml@2.8.1","ISC","https://github.com/eemeli/yaml"
"yargs-parser@21.1.1","ISC","https://github.com/yargs/yargs-parser"
"yocto-queue@1.2.1","MIT","https://github.com/sindresorhus/yocto-queue"
"yocto-spinner@0.2.3","MIT","https://github.com/sindresorhus/yocto-spinner"
"yoctocolors@2.1.2","MIT","https://github.com/sindresorhus/yoctocolors"
"zod-to-json-schema@3.24.6","ISC","https://github.com/StefanTerdell/zod-to-json-schema"
"zod-to-ts@1.2.0","MIT*","https://github.com/sachinraja/zod-to-ts"
"zod@3.25.76","MIT","https://github.com/colinhacks/zod"
"zwitch@2.0.4","MIT","https://github.com/wooorm/zwitch"
